startRequest;endResponse
1.30602e+06;1.30602e+06;1.01
1.30604e+06;1.30604e+06;1.01
1.30609e+06;1.30609e+06;1.01
1.30609e+06;1.30609e+06;1.79923
1.30612e+06;1.30612e+06;1.01
1.30613e+06;1.30613e+06;1.01
1.30616e+06;1.30616e+06;1.01
1.30618e+06;1.30618e+06;1.01
1.30623e+06;1.30623e+06;1.01
1.30628e+06;1.30628e+06;1.01
1.30634e+06;1.30634e+06;1.01
1.30635e+06;1.30635e+06;1.01
1.30637e+06;1.30637e+06;1.01
1.30638e+06;1.30638e+06;1.01
1.30641e+06;1.30641e+06;1.01
1.30648e+06;1.30648e+06;1.01
1.30649e+06;1.30649e+06;1.01
1.30654e+06;1.30654e+06;1.01
1.30655e+06;1.30655e+06;1.01
1.3066e+06;1.30661e+06;1.01
1.30663e+06;1.30663e+06;1.01
1.30668e+06;1.30668e+06;1.01
1.30668e+06;1.30668e+06;1.01
1.3067e+06;1.3067e+06;1.01
1.30671e+06;1.30671e+06;1.01
1.30671e+06;1.30671e+06;1.01
1.30671e+06;1.30671e+06;1.01
1.30674e+06;1.30674e+06;1.01
1.30678e+06;1.30678e+06;1.01
1.30683e+06;1.30683e+06;1.01
1.30686e+06;1.30686e+06;1.01
1.30695e+06;1.30695e+06;1.01
1.30701e+06;1.30701e+06;1.01
1.30703e+06;1.30703e+06;1.01
1.30719e+06;1.30719e+06;1.01
1.30726e+06;1.30726e+06;1.01
1.3073e+06;1.3073e+06;1.01
1.30741e+06;1.30741e+06;1.01
1.30745e+06;1.30745e+06;1.01
1.30748e+06;1.30748e+06;1.01
1.30748e+06;1.30748e+06;1.01
1.30749e+06;1.30749e+06;1.01
1.30749e+06;1.30749e+06;1.01
1.30757e+06;1.30757e+06;1.01
1.30762e+06;1.30762e+06;1.01
1.30766e+06;1.30766e+06;1.01
1.30777e+06;1.30777e+06;1.01
1.30799e+06;1.30799e+06;1.01
1.30807e+06;1.30807e+06;1.01
1.30807e+06;1.30808e+06;1.01
1.30812e+06;1.30812e+06;1.01
1.30812e+06;1.30812e+06;1.01
1.30821e+06;1.30822e+06;1.01
1.30829e+06;1.30829e+06;1.01
1.30831e+06;1.30831e+06;1.01
1.30831e+06;1.30831e+06;1.01
1.30834e+06;1.30834e+06;1.01
1.30835e+06;1.30836e+06;1.01
1.30837e+06;1.30838e+06;1.01
1.30857e+06;1.30857e+06;1.01
1.30858e+06;1.30858e+06;1.01
1.30862e+06;1.30862e+06;1.01
1.30863e+06;1.30863e+06;1.01
1.30864e+06;1.30864e+06;1.01
1.30867e+06;1.30867e+06;1.01
1.30868e+06;1.30868e+06;1.01
1.30869e+06;1.30869e+06;1.01
1.30871e+06;1.30871e+06;1.01
1.30876e+06;1.30876e+06;1.01
1.3088e+06;1.3088e+06;1.01
1.30881e+06;1.30881e+06;1.01
1.30883e+06;1.30883e+06;1.01
1.30884e+06;1.30884e+06;1.01
1.30903e+06;1.30903e+06;1.01
1.30908e+06;1.30909e+06;1.01
1.30911e+06;1.30911e+06;1.01
1.30912e+06;1.30912e+06;1.01
1.30914e+06;1.30914e+06;1.01
1.30916e+06;1.30917e+06;1.01
1.30919e+06;1.30919e+06;1.01
1.30921e+06;1.30921e+06;1.01
1.30925e+06;1.30925e+06;1.01
1.30925e+06;1.30925e+06;1.01
1.30927e+06;1.30927e+06;1.01
1.30937e+06;1.30937e+06;1.01
1.30943e+06;1.30943e+06;1.01
1.3095e+06;1.3095e+06;1.01
1.30955e+06;1.30955e+06;1.01
1.30957e+06;1.30957e+06;1.01
1.30959e+06;1.30959e+06;1.01
1.30962e+06;1.30962e+06;1.01
1.30967e+06;1.30967e+06;1.01
1.30975e+06;1.30975e+06;1.01
1.30975e+06;1.30975e+06;1.01
1.30977e+06;1.30977e+06;1.01
1.30977e+06;1.30977e+06;1.01
1.30979e+06;1.30979e+06;1.01
1.3099e+06;1.3099e+06;1.01
1.30993e+06;1.30993e+06;1.01
1.30997e+06;1.30997e+06;1.01
1.3102e+06;1.3102e+06;1.01
1.31022e+06;1.31022e+06;1.01
1.31026e+06;1.31026e+06;1.01
1.31026e+06;1.31026e+06;1.01
1.31027e+06;1.31027e+06;1.01
1.31033e+06;1.31033e+06;1.01
1.31038e+06;1.31039e+06;1.01
1.31041e+06;1.31041e+06;1.01
1.31047e+06;1.31047e+06;1.01
1.31062e+06;1.31062e+06;1.01
1.31067e+06;1.31067e+06;1.01
1.31073e+06;1.31073e+06;1.01
1.31073e+06;1.31073e+06;1.01
1.31073e+06;1.31073e+06;1.01
1.31076e+06;1.31076e+06;1.01
1.3108e+06;1.3108e+06;1.01
1.31082e+06;1.31082e+06;1.01
1.31086e+06;1.31086e+06;1.01
1.31088e+06;1.31089e+06;1.01
1.31089e+06;1.3109e+06;1.01
1.31113e+06;1.31113e+06;1.01
1.31115e+06;1.31115e+06;1.01
1.31116e+06;1.31116e+06;1.01
1.31116e+06;1.31116e+06;1.01
1.31119e+06;1.31119e+06;1.01
1.31124e+06;1.31124e+06;1.01
1.31124e+06;1.31124e+06;1.01
1.31125e+06;1.31125e+06;1.01
1.31133e+06;1.31133e+06;1.01
1.31133e+06;1.31133e+06;1.01
1.31135e+06;1.31135e+06;1.01
1.31137e+06;1.31137e+06;1.01
1.3114e+06;1.3114e+06;1.01
1.31146e+06;1.31146e+06;1.01
1.31149e+06;1.31149e+06;1.01
1.31157e+06;1.31157e+06;1.01
1.31157e+06;1.31158e+06;1.01
1.31158e+06;1.31158e+06;1.01
1.31162e+06;1.31162e+06;1.01
1.31165e+06;1.31165e+06;1.01
1.31168e+06;1.31168e+06;1.01
1.31168e+06;1.31168e+06;1.01
1.3117e+06;1.3117e+06;1.01
1.3117e+06;1.3117e+06;1.01
1.31173e+06;1.31173e+06;1.01
1.31175e+06;1.31175e+06;1.01
1.31182e+06;1.31182e+06;1.01
1.31186e+06;1.31186e+06;1.01
1.31187e+06;1.31187e+06;1.01
1.31197e+06;1.31197e+06;1.01
1.312e+06;1.31201e+06;1.01
1.31201e+06;1.31201e+06;1.01
1.31204e+06;1.31204e+06;1.01
1.31205e+06;1.31205e+06;1.01
1.31209e+06;1.31209e+06;1.01
1.31209e+06;1.31209e+06;1.01
1.3121e+06;1.31211e+06;1.01
1.31213e+06;1.31213e+06;1.01
1.31216e+06;1.31216e+06;1.01
1.31217e+06;1.31217e+06;1.01
1.31217e+06;1.31217e+06;1.8642
1.31218e+06;1.31218e+06;1.01
1.31223e+06;1.31223e+06;1.01
1.31226e+06;1.31226e+06;1.01
1.31229e+06;1.3123e+06;1.01
1.31242e+06;1.31242e+06;1.01
1.31243e+06;1.31243e+06;1.01
1.31244e+06;1.31244e+06;1.01
1.31249e+06;1.31249e+06;1.01
1.31252e+06;1.31252e+06;1.01
1.31266e+06;1.31266e+06;1.01
1.31272e+06;1.31272e+06;1.01
1.31276e+06;1.31277e+06;1.01
1.31277e+06;1.31277e+06;1.01
1.3128e+06;1.3128e+06;1.01
1.31284e+06;1.31284e+06;1.01
1.31286e+06;1.31286e+06;1.01
1.31288e+06;1.31288e+06;1.01
1.3129e+06;1.3129e+06;1.01
1.31297e+06;1.31297e+06;1.01
1.31302e+06;1.31302e+06;1.01
1.31306e+06;1.31306e+06;1.01
1.31316e+06;1.31316e+06;1.01
1.31319e+06;1.3132e+06;1.01
1.31326e+06;1.31326e+06;1.01
1.31331e+06;1.31331e+06;1.01
1.31344e+06;1.31344e+06;1.01
1.31356e+06;1.31356e+06;1.01
1.31373e+06;1.31373e+06;1.01
1.31375e+06;1.31376e+06;1.01
1.31381e+06;1.31381e+06;1.01
1.31384e+06;1.31384e+06;1.01
1.3139e+06;1.3139e+06;1.01
1.31395e+06;1.31395e+06;1.01
1.31398e+06;1.31398e+06;1.01
1.31399e+06;1.314e+06;1.01
1.314e+06;1.314e+06;1.01
1.31403e+06;1.31403e+06;1.01
1.31406e+06;1.31407e+06;1.01
1.3141e+06;1.3141e+06;1.01
1.31411e+06;1.31411e+06;1.01
1.31412e+06;1.31412e+06;1.01
1.31416e+06;1.31416e+06;1.01
1.31418e+06;1.31418e+06;1.01
1.31428e+06;1.31428e+06;1.01
1.31429e+06;1.31429e+06;1.01
1.31436e+06;1.31436e+06;1.01
1.31438e+06;1.31438e+06;1.01
1.31441e+06;1.31441e+06;1.01
1.31443e+06;1.31443e+06;1.01
1.31448e+06;1.31448e+06;1.01
1.31455e+06;1.31456e+06;1.01
1.31456e+06;1.31456e+06;1.01
1.31456e+06;1.31456e+06;1.84797
1.31462e+06;1.31462e+06;1.01
1.31464e+06;1.31464e+06;1.01
1.31466e+06;1.31466e+06;1.01
1.31468e+06;1.31468e+06;1.01
1.31472e+06;1.31472e+06;1.01
1.31477e+06;1.31477e+06;1.01
1.31478e+06;1.31478e+06;1.01
1.31483e+06;1.31483e+06;1.01
1.31484e+06;1.31484e+06;1.01
1.31484e+06;1.31484e+06;1.01
1.31484e+06;1.31485e+06;1.01
1.31485e+06;1.31485e+06;1.01
1.31488e+06;1.31488e+06;1.01
1.31489e+06;1.31489e+06;1.01
1.31491e+06;1.31491e+06;1.01
1.31496e+06;1.31496e+06;1.01
1.31501e+06;1.31501e+06;1.01
1.31504e+06;1.31504e+06;1.01
1.31507e+06;1.31507e+06;1.01
1.31508e+06;1.31508e+06;1.01
1.31513e+06;1.31513e+06;1.01
1.31524e+06;1.31524e+06;1.01
1.31528e+06;1.31528e+06;1.01
1.31537e+06;1.31537e+06;1.01
1.31542e+06;1.31542e+06;1.01
1.31542e+06;1.31542e+06;1.01
1.31553e+06;1.31553e+06;1.01
1.31567e+06;1.31567e+06;1.01
1.3157e+06;1.3157e+06;1.01
1.3157e+06;1.3157e+06;1.01
1.31573e+06;1.31573e+06;1.01
1.31581e+06;1.31581e+06;1.01
1.31583e+06;1.31583e+06;1.01
1.31583e+06;1.31583e+06;1.01
1.31587e+06;1.31587e+06;1.01
1.31589e+06;1.31589e+06;1.01
1.3159e+06;1.3159e+06;1.01
1.31591e+06;1.31591e+06;1.01
1.31591e+06;1.31591e+06;1.01
1.31593e+06;1.31593e+06;1.01
1.31602e+06;1.31602e+06;1.01
1.31603e+06;1.31603e+06;1.01
1.31606e+06;1.31606e+06;1.01
1.31606e+06;1.31606e+06;1.01
1.31607e+06;1.31607e+06;1.01
1.31609e+06;1.31609e+06;1.01
1.3161e+06;1.31611e+06;1.01
1.31617e+06;1.31617e+06;1.01
1.31627e+06;1.31627e+06;1.01
1.31628e+06;1.31628e+06;1.01
1.31631e+06;1.31631e+06;1.01
1.31634e+06;1.31634e+06;1.01
1.31634e+06;1.31634e+06;1.01
1.31634e+06;1.31634e+06;1.01
1.31634e+06;1.31634e+06;1.01
1.31638e+06;1.31638e+06;1.01
1.3164e+06;1.3164e+06;1.01
1.31641e+06;1.31641e+06;1.01
1.31644e+06;1.31644e+06;1.01
1.31644e+06;1.31644e+06;1.01
1.31647e+06;1.31647e+06;1.01
1.31647e+06;1.31647e+06;1.01
1.31651e+06;1.31651e+06;1.01
1.31654e+06;1.31654e+06;1.01
1.31656e+06;1.31657e+06;1.01
1.31658e+06;1.31658e+06;1.01
1.31659e+06;1.31659e+06;1.01
1.3166e+06;1.3166e+06;1.01
1.3166e+06;1.3166e+06;1.01
1.31662e+06;1.31662e+06;1.01
1.31663e+06;1.31663e+06;1.01
1.31665e+06;1.31665e+06;1.01
1.31666e+06;1.31666e+06;1.01
1.31671e+06;1.31671e+06;1.01
1.31673e+06;1.31673e+06;1.01
1.3168e+06;1.3168e+06;1.01
1.31687e+06;1.31687e+06;1.01
1.31694e+06;1.31694e+06;1.01
1.31703e+06;1.31703e+06;1.01
1.31703e+06;1.31703e+06;1.01
1.31706e+06;1.31706e+06;1.01
1.31707e+06;1.31707e+06;1.01
1.31708e+06;1.31708e+06;1.01
1.3171e+06;1.3171e+06;1.01
1.31736e+06;1.31736e+06;1.01
1.31763e+06;1.31763e+06;1.01
1.31768e+06;1.31768e+06;1.01
1.31768e+06;1.31768e+06;1.01
1.31769e+06;1.31769e+06;1.01
1.31773e+06;1.31773e+06;1.01
1.31777e+06;1.31778e+06;1.01
1.31781e+06;1.31781e+06;1.01
1.31783e+06;1.31783e+06;1.01
1.31784e+06;1.31785e+06;1.01
1.31788e+06;1.31788e+06;1.01
1.31794e+06;1.31794e+06;1.01
1.31799e+06;1.31799e+06;1.01
1.31799e+06;1.31799e+06;1.01
1.31811e+06;1.31811e+06;1.01
1.31813e+06;1.31813e+06;1.01
1.31813e+06;1.31813e+06;1.07704
1.31814e+06;1.31814e+06;1.01
1.31817e+06;1.31817e+06;1.01
1.31828e+06;1.31828e+06;1.01
1.31837e+06;1.31837e+06;1.01
1.31839e+06;1.31839e+06;1.01
1.31842e+06;1.31842e+06;1.01
1.31846e+06;1.31846e+06;1.01
1.31847e+06;1.31847e+06;1.01
1.31849e+06;1.31849e+06;1.01
1.3186e+06;1.31861e+06;1.01
1.31862e+06;1.31862e+06;1.01
1.31862e+06;1.31862e+06;1.01
1.31865e+06;1.31865e+06;1.01
1.31869e+06;1.31869e+06;1.01
1.31876e+06;1.31876e+06;1.01
1.31876e+06;1.31876e+06;1.66459
1.31877e+06;1.31877e+06;1.01
1.3188e+06;1.3188e+06;1.01
1.3188e+06;1.3188e+06;1.01469
1.31886e+06;1.31886e+06;1.01
1.31889e+06;1.31889e+06;1.01
1.3189e+06;1.3189e+06;1.01
1.31891e+06;1.31891e+06;1.01
1.31898e+06;1.31898e+06;1.01
1.31903e+06;1.31904e+06;1.01
1.31906e+06;1.31906e+06;1.01
1.31911e+06;1.31911e+06;1.01
1.31913e+06;1.31913e+06;1.01
1.31914e+06;1.31914e+06;1.01
1.31923e+06;1.31923e+06;1.01
1.31931e+06;1.31931e+06;1.01
1.31936e+06;1.31936e+06;1.01
1.31943e+06;1.31943e+06;1.01
1.31947e+06;1.31947e+06;1.01
1.31949e+06;1.31949e+06;1.01
1.31967e+06;1.31967e+06;1.01
1.31977e+06;1.31977e+06;1.01
1.31981e+06;1.31981e+06;1.01
1.31987e+06;1.31987e+06;1.01
1.31989e+06;1.31989e+06;1.01
1.31996e+06;1.31996e+06;1.01
1.32001e+06;1.32002e+06;1.01
1.32002e+06;1.32002e+06;1.01
1.32005e+06;1.32005e+06;1.01
1.32012e+06;1.32012e+06;1.01
1.32014e+06;1.32014e+06;1.01
1.32029e+06;1.3203e+06;1.01
1.32035e+06;1.32035e+06;1.01
1.32042e+06;1.32042e+06;1.01
1.32043e+06;1.32043e+06;1.01
1.32045e+06;1.32045e+06;1.01
1.3205e+06;1.3205e+06;1.01
1.32054e+06;1.32054e+06;1.01
1.32082e+06;1.32082e+06;1.01
1.32089e+06;1.32089e+06;1.01
1.32089e+06;1.32089e+06;1.38782
1.32089e+06;1.32089e+06;1.01
1.3209e+06;1.3209e+06;1.01
1.3209e+06;1.32091e+06;1.01
1.32094e+06;1.32095e+06;1.01
1.32095e+06;1.32095e+06;1.01
1.32097e+06;1.32097e+06;1.01
1.32099e+06;1.32099e+06;1.01
1.32099e+06;1.32099e+06;1.01
1.32102e+06;1.32102e+06;1.01
1.32102e+06;1.32102e+06;1.89811
1.32108e+06;1.32109e+06;1.01
1.3211e+06;1.3211e+06;1.01
1.32111e+06;1.32111e+06;1.01
1.32112e+06;1.32112e+06;1.01
1.32113e+06;1.32113e+06;1.01
1.32113e+06;1.32113e+06;1.01
1.32114e+06;1.32114e+06;1.01
1.32116e+06;1.32116e+06;1.01
1.32118e+06;1.32118e+06;1.01
1.3212e+06;1.3212e+06;1.01
1.32127e+06;1.32127e+06;1.01
1.32129e+06;1.32129e+06;1.01
1.32134e+06;1.32134e+06;1.01
1.3214e+06;1.3214e+06;1.01
1.32141e+06;1.32141e+06;1.01
1.32144e+06;1.32144e+06;1.01
1.32148e+06;1.32148e+06;1.01
1.3215e+06;1.3215e+06;1.01
1.32163e+06;1.32163e+06;1.01
1.32164e+06;1.32164e+06;1.01
1.32169e+06;1.3217e+06;1.01
1.3217e+06;1.3217e+06;1.01
1.32172e+06;1.32172e+06;1.01
1.32172e+06;1.32172e+06;1.93706
1.32172e+06;1.32172e+06;1.01
1.32175e+06;1.32175e+06;1.01
1.32175e+06;1.32175e+06;1.01
1.3218e+06;1.3218e+06;1.01
1.32182e+06;1.32183e+06;1.01
1.32186e+06;1.32186e+06;1.01
1.32187e+06;1.32187e+06;1.01
1.32188e+06;1.32188e+06;1.01
1.32191e+06;1.32191e+06;1.01
1.32199e+06;1.32199e+06;1.01
1.32202e+06;1.32202e+06;1.01
1.32202e+06;1.32202e+06;1.01
1.32206e+06;1.32207e+06;1.01
1.32213e+06;1.32213e+06;1.01
1.32213e+06;1.32213e+06;1.74817
1.32219e+06;1.32219e+06;1.01
1.32219e+06;1.3222e+06;1.01
1.32224e+06;1.32224e+06;1.01
1.32229e+06;1.32229e+06;1.01
1.32239e+06;1.32239e+06;1.01
1.32241e+06;1.32241e+06;1.01
1.32243e+06;1.32243e+06;1.01
1.32255e+06;1.32255e+06;1.01
1.32258e+06;1.32258e+06;1.01
1.32258e+06;1.32258e+06;1.01
1.32262e+06;1.32262e+06;1.01
1.32278e+06;1.32278e+06;1.01
1.32283e+06;1.32283e+06;1.01
1.32285e+06;1.32285e+06;1.01
1.32294e+06;1.32294e+06;1.01
1.32296e+06;1.32296e+06;1.01
1.32302e+06;1.32302e+06;1.01
1.32305e+06;1.32305e+06;1.01
1.32312e+06;1.32312e+06;1.01
1.32319e+06;1.32319e+06;1.01
1.3232e+06;1.3232e+06;1.01
1.32325e+06;1.32325e+06;1.01
1.3233e+06;1.3233e+06;1.01
1.32332e+06;1.32332e+06;1.01
1.32332e+06;1.32332e+06;1.01
1.32335e+06;1.32335e+06;1.01
1.32337e+06;1.32337e+06;1.01
1.32343e+06;1.32343e+06;1.01
1.32343e+06;1.32343e+06;1.01
1.32352e+06;1.32352e+06;1.01
1.32353e+06;1.32353e+06;1.01
1.3236e+06;1.3236e+06;1.01
1.32364e+06;1.32364e+06;1.01
1.32365e+06;1.32365e+06;1.01
1.3237e+06;1.3237e+06;1.01
1.32373e+06;1.32373e+06;1.01
1.32376e+06;1.32376e+06;1.01
1.32381e+06;1.32381e+06;1.01
1.32384e+06;1.32384e+06;1.01
1.32384e+06;1.32384e+06;1.01
1.32385e+06;1.32385e+06;1.01
1.32388e+06;1.32388e+06;1.01
1.32389e+06;1.32389e+06;1.01
1.32393e+06;1.32393e+06;1.01
1.32396e+06;1.32396e+06;1.01
1.32397e+06;1.32397e+06;1.01
1.32399e+06;1.32399e+06;1.01
1.32402e+06;1.32402e+06;1.01
1.32406e+06;1.32406e+06;1.01
1.32408e+06;1.32408e+06;1.01
1.32409e+06;1.32409e+06;1.01
1.32412e+06;1.32412e+06;1.01
1.32421e+06;1.32422e+06;1.01
1.32427e+06;1.32427e+06;1.01
1.32434e+06;1.32435e+06;1.01
1.32435e+06;1.32435e+06;1.01
1.32439e+06;1.32439e+06;1.01
1.3244e+06;1.3244e+06;1.01
1.32441e+06;1.32442e+06;1.01
1.32453e+06;1.32453e+06;1.01
1.32464e+06;1.32464e+06;1.01
1.32466e+06;1.32466e+06;1.01
1.32473e+06;1.32473e+06;1.01
1.32474e+06;1.32474e+06;1.01
1.32474e+06;1.32474e+06;1.01
1.32476e+06;1.32476e+06;1.01
1.32477e+06;1.32477e+06;1.01
1.32479e+06;1.32479e+06;1.01
1.32494e+06;1.32494e+06;1.01
1.32501e+06;1.32501e+06;1.01
1.32501e+06;1.32501e+06;1.01
1.32505e+06;1.32505e+06;1.01
1.32506e+06;1.32506e+06;1.01
1.32518e+06;1.32518e+06;1.01
1.32521e+06;1.32521e+06;1.01
1.32526e+06;1.32526e+06;1.01
1.32532e+06;1.32532e+06;1.01
1.32533e+06;1.32533e+06;1.01
1.32542e+06;1.32542e+06;1.01
1.32558e+06;1.32559e+06;1.01
1.32559e+06;1.32559e+06;1.01
1.32561e+06;1.32561e+06;1.01
1.32561e+06;1.32561e+06;1.67679
1.32561e+06;1.32561e+06;1.95991
1.32566e+06;1.32566e+06;1.01
1.32575e+06;1.32575e+06;1.01
1.32575e+06;1.32575e+06;1.01
1.32576e+06;1.32576e+06;1.01
1.32584e+06;1.32584e+06;1.01
1.32586e+06;1.32586e+06;1.01
1.32586e+06;1.32586e+06;1.01
1.32591e+06;1.32591e+06;1.01
1.32604e+06;1.32604e+06;1.01
1.32605e+06;1.32605e+06;1.01
1.32612e+06;1.32612e+06;1.01
1.32615e+06;1.32615e+06;1.01
1.32621e+06;1.32621e+06;1.01
1.32621e+06;1.32621e+06;1.33443
1.32629e+06;1.32629e+06;1.01
1.32632e+06;1.32632e+06;1.01
1.32633e+06;1.32633e+06;1.01
1.32633e+06;1.32633e+06;1.01
1.32634e+06;1.32634e+06;1.01
1.32647e+06;1.32647e+06;1.01
1.32648e+06;1.32648e+06;1.01
1.32649e+06;1.32649e+06;1.01
1.3265e+06;1.3265e+06;1.01
1.3265e+06;1.3265e+06;1.01
1.32651e+06;1.32651e+06;1.01
1.32657e+06;1.32657e+06;1.01
1.32669e+06;1.32669e+06;1.01
1.32669e+06;1.32669e+06;1.01
1.32672e+06;1.32672e+06;1.01
1.32677e+06;1.32677e+06;1.01
1.32679e+06;1.32679e+06;1.01
1.32689e+06;1.32689e+06;1.01
1.32689e+06;1.3269e+06;1.01
1.32692e+06;1.32692e+06;1.01
1.327e+06;1.327e+06;1.01
1.3271e+06;1.3271e+06;1.01
1.32712e+06;1.32712e+06;1.01
1.32714e+06;1.32714e+06;1.01
1.32716e+06;1.32717e+06;1.01
1.32718e+06;1.32718e+06;1.01
1.32718e+06;1.32718e+06;1.07237
1.3272e+06;1.3272e+06;1.01
1.3272e+06;1.3272e+06;1.01
1.32725e+06;1.32725e+06;1.01
1.32734e+06;1.32734e+06;1.01
1.32737e+06;1.32737e+06;1.01
1.32743e+06;1.32744e+06;1.01
1.32747e+06;1.32747e+06;1.01
1.32748e+06;1.32748e+06;1.01
1.3275e+06;1.3275e+06;1.01
1.32751e+06;1.32751e+06;1.01
1.32757e+06;1.32757e+06;1.01
1.32761e+06;1.32761e+06;1.01
1.3277e+06;1.3277e+06;1.01
1.32784e+06;1.32784e+06;1.01
1.32791e+06;1.32791e+06;1.01
1.32796e+06;1.32797e+06;1.01
1.32807e+06;1.32807e+06;1.01
1.3281e+06;1.3281e+06;1.01
1.32824e+06;1.32825e+06;1.01
1.32827e+06;1.32827e+06;1.01
1.32832e+06;1.32832e+06;1.01
1.32838e+06;1.32838e+06;1.01
1.32839e+06;1.3284e+06;1.01
1.32843e+06;1.32843e+06;1.01
1.32844e+06;1.32844e+06;1.01
1.32851e+06;1.32851e+06;1.01
1.32852e+06;1.32852e+06;1.01
1.32858e+06;1.32858e+06;1.01
1.32859e+06;1.32859e+06;1.01
1.32866e+06;1.32866e+06;1.01
1.32866e+06;1.32866e+06;1.01
1.3287e+06;1.32871e+06;1.01
1.32871e+06;1.32871e+06;1.3661
1.32876e+06;1.32876e+06;1.01
1.32878e+06;1.32878e+06;1.01
1.32882e+06;1.32882e+06;1.01
1.32886e+06;1.32886e+06;1.01
1.32886e+06;1.32886e+06;1.01
1.32889e+06;1.32889e+06;1.01
1.32892e+06;1.32892e+06;1.01
1.32893e+06;1.32893e+06;1.01
1.32896e+06;1.32896e+06;1.01
1.32902e+06;1.32902e+06;1.01
1.3291e+06;1.3291e+06;1.01
1.32912e+06;1.32912e+06;1.01
1.32913e+06;1.32913e+06;1.01
1.32916e+06;1.32916e+06;1.01
1.32918e+06;1.32918e+06;1.01
1.32926e+06;1.32926e+06;1.01
1.32927e+06;1.32927e+06;1.01
1.32931e+06;1.32931e+06;1.01
1.32936e+06;1.32936e+06;1.01
1.32936e+06;1.32936e+06;1.01
1.3294e+06;1.3294e+06;1.01
1.32941e+06;1.32942e+06;1.01
1.32942e+06;1.32942e+06;1.01
1.32944e+06;1.32944e+06;1.01
1.32944e+06;1.32944e+06;1.01
1.32952e+06;1.32952e+06;1.01
1.32953e+06;1.32953e+06;1.01
1.32958e+06;1.32958e+06;1.01
1.32964e+06;1.32964e+06;1.01
1.32964e+06;1.32964e+06;1.01
1.32971e+06;1.32972e+06;1.01
1.32971e+06;1.32972e+06;1.2128
1.32976e+06;1.32976e+06;1.01
1.32979e+06;1.32979e+06;1.01
1.3298e+06;1.3298e+06;1.01
1.32988e+06;1.32988e+06;1.01
1.32993e+06;1.32993e+06;1.01
1.33013e+06;1.33013e+06;1.01
1.33032e+06;1.33033e+06;1.01
1.3304e+06;1.3304e+06;1.01
1.33046e+06;1.33046e+06;1.01
1.33052e+06;1.33052e+06;1.01
1.33054e+06;1.33054e+06;1.01
1.33054e+06;1.33055e+06;1.01
1.33055e+06;1.33055e+06;1.57587
1.33056e+06;1.33056e+06;1.01
1.33063e+06;1.33063e+06;1.01
1.33067e+06;1.33067e+06;1.01
1.33072e+06;1.33072e+06;1.01
1.33073e+06;1.33073e+06;1.01
1.33079e+06;1.3308e+06;1.01
1.33081e+06;1.33081e+06;1.01
1.33083e+06;1.33083e+06;1.01
1.33086e+06;1.33086e+06;1.01
1.33095e+06;1.33095e+06;1.01
1.33105e+06;1.33105e+06;1.01
1.33108e+06;1.33109e+06;1.01
1.33109e+06;1.33109e+06;1.01
1.33112e+06;1.33112e+06;1.01
1.33119e+06;1.33119e+06;1.01
1.33123e+06;1.33123e+06;1.01
1.33126e+06;1.33126e+06;1.01
1.33134e+06;1.33134e+06;1.01
1.33138e+06;1.33138e+06;1.01
1.33138e+06;1.33138e+06;1.01
1.3314e+06;1.3314e+06;1.01
1.33148e+06;1.33148e+06;1.01
1.33158e+06;1.33158e+06;1.01
1.3316e+06;1.3316e+06;1.01
1.33163e+06;1.33163e+06;1.01
1.33165e+06;1.33165e+06;1.01
1.33168e+06;1.33168e+06;1.01
1.33174e+06;1.33174e+06;1.01
1.3319e+06;1.3319e+06;1.01
1.33194e+06;1.33194e+06;1.01
1.33203e+06;1.33203e+06;1.01
1.33204e+06;1.33204e+06;1.01
1.33207e+06;1.33207e+06;1.01
1.33208e+06;1.33208e+06;1.01
1.33214e+06;1.33214e+06;1.01
1.33214e+06;1.33214e+06;1.01
1.33221e+06;1.33221e+06;1.01
1.33222e+06;1.33222e+06;1.01
1.33223e+06;1.33223e+06;1.01
1.33226e+06;1.33226e+06;1.01
1.33226e+06;1.33226e+06;1.01
1.33227e+06;1.33227e+06;1.01
1.3323e+06;1.33231e+06;1.01
1.33246e+06;1.33246e+06;1.01
1.33248e+06;1.33248e+06;1.01
1.33257e+06;1.33257e+06;1.01
1.33258e+06;1.33258e+06;1.01
1.33262e+06;1.33262e+06;1.01
1.33267e+06;1.33267e+06;1.01
1.33277e+06;1.33277e+06;1.01
1.33292e+06;1.33292e+06;1.01
1.33295e+06;1.33295e+06;1.01
1.33297e+06;1.33297e+06;1.01
1.333e+06;1.333e+06;1.01
1.33306e+06;1.33306e+06;1.01
1.33309e+06;1.33309e+06;1.01
1.33315e+06;1.33315e+06;1.01
1.33318e+06;1.33318e+06;1.01
1.33326e+06;1.33326e+06;1.01
1.33331e+06;1.33331e+06;1.01
1.33333e+06;1.33333e+06;1.01
1.33345e+06;1.33345e+06;1.01
1.33348e+06;1.33348e+06;1.01
1.33356e+06;1.33356e+06;1.01
1.33356e+06;1.33356e+06;1.01
1.33361e+06;1.33361e+06;1.01
1.33362e+06;1.33362e+06;1.01
1.33368e+06;1.33368e+06;1.01
1.3337e+06;1.3337e+06;1.01
1.33372e+06;1.33372e+06;1.01
1.33372e+06;1.33372e+06;1.01
1.3339e+06;1.3339e+06;1.01
1.33395e+06;1.33395e+06;1.01
1.33403e+06;1.33403e+06;1.01
1.33405e+06;1.33406e+06;1.01
1.3341e+06;1.3341e+06;1.01
